"Word","Occurrence"
"httpsgtrukriorgprojectsrefepr0130041",1
"httpsgtrukriorgprojectsrefepr0139771",1
"httpsgtrukriorgprojectsrefepr01437x1",1
"httpsgtrukriorgprojectsrefepr0205901",1
"httpsgtrukriorgprojectsrefepr0207521",1
"httpsgtrukriorgprojectsrefepr0214491",1
"httpsgtrukriorgprojectsrefepr0215461",1
"httpsgtrukriorgprojectsrefepr0219881",1
"httpsgtrukriorgprojectsrefepr0222751",1
"httpsgtrukriorgprojectsrefepr0232041",1
"httpsgtrukriorgprojectsrefepr0241971",1
"httpsgtrukriorgprojectsrefepr0260921",1
"httpsgtrukriorgprojectsrefepr0272181",1
"httpsgtrukriorgprojectsrefepr0293931",1
"httpsgtrukriorgprojectsrefepr0300811",1
"httpsgtrukriorgprojectsrefepr0302351",1
"httpsgtrukriorgprojectsrefepr0312821",1
"httpsgtrukriorgprojectsrefepr0327931",1
"httpsgtrukriorgprojectsrefepr0331881",1
"httpsgtrukriorgprojectsrefepr0332931",1
"httpsgtrukriorgprojectsrefepr0334391",1
"httpsgtrukriorgprojectsrefepr0335011",1
"httpsgtrukriorgprojectsrefepr0336331",1
"httpsgtrukriorgprojectsrefepr0446271",1
"httpsgtrukriorgprojectsrefepr5118331",1
"httpsgtrukriorgprojectsrefepr5119001",1
"httpsgtrukriorgprojectsrefepr5119611",1
"httpsgtrukriorgprojectsrefepr5120351",1
"httpsgtrukriorgprojectsrefepr5130521",1
"httpsgtrukriorgprojectsrefepr5131311",1
"httpsgtrukriorgprojectsrefepr5132461",1
"httpsgtrukriorgprojectsrefepr5132711",1
"httpsgtrukriorgprojectsrefeps0033391",1
"httpsgtrukriorgprojectsrefeps00338x1",1
"httpsgtrukriorgprojectsrefeps0045051",1
"httpsgtrukriorgprojectsrefeps0100761",1
"httpsgtrukriorgprojectsrefeps0127881",1
"httpsgtrukriorgprojectsrefeps0136521",1
"httpsgtrukriorgprojectsrefeps01389x1",1
"httpsgtrukriorgprojectsrefeps0161711",1
"httpsgtrukriorgprojectsrefeps0164301",1
"httpsgtrukriorgprojectsrefeps01778x1",1
"httpsgtrukriorgprojectsrefeps0202921",1
"httpsgtrukriorgprojectsrefeps0210351",1
"httpsgtrukriorgprojectsrefeps0211591",1
"httpsgtrukriorgprojectsrefeps02168x1",1
"httpsgtrukriorgprojectsrefeps0222441",1
"httpsgtrukriorgprojectsrefeps0224301",1
"httpsgtrukriorgprojectsrefeps0226351",1
"httpsgtrukriorgprojectsrefeps0230031",1
"httpsgtrukriorgprojectsrefeps0233211",1
"httpsgtrukriorgprojectsrefeps0235181",1
"httpsgtrukriorgprojectsrefeps0235691",1
"httpsgtrukriorgprojectsrefeps0236071",1
"httpsgtrukriorgprojectsrefeps0236311",1
"httpsgtrukriorgprojectsrefeps0238281",1
"httpsgtrukriorgprojectsrefeps0238441",1
"httpsgtrukriorgprojectsrefeps0239171",1
"httpsgtrukriorgprojectsrefeps02428x1",1
"httpsgtrukriorgprojectsrefeps0244411",1
"httpsgtrukriorgprojectsrefeps0258391",1
"httpsgtrukriorgprojectsrefeps0266221",1
"httpsgtrukriorgprojectsrefeps0269591",1
"httpsgtrukriorgprojectsrefeps0274671",1
"httpsgtrukriorgprojectsrefeps0282341",1
"httpsgtrukriorgprojectsrefeps0286171",1
"httpsgtrukriorgprojectsrefeps0303281",1
"httpsgtrukriorgprojectsrefeps0306031",1
"httpsgtrukriorgprojectsrefeps0308671",1
"httpsgtrukriorgprojectsrefeps0318471",1
"httpsgtrukriorgprojectsrefeps0320021",1
"httpsgtrukriorgprojectsrefeps0320451",1
"httpsgtrukriorgprojectsrefeps0320611",1
"httpsgtrukriorgprojectsrefeps0326221",1
"httpsgtrukriorgprojectsrefeps0327891",1
"httpsgtrukriorgprojectsrefeps0357881",1
"httpsgtrukriorgprojectsrefeps5137021",1
"httpsgtrukriorgprojectsrefeps5137141",1
"httpsgtrukriorgprojectsrefeps5138171",1
"httpsgtrukriorgprojectsrefept0002521",1
"httpsgtrukriorgprojectsrefept0009021",1
"httpsgtrukriorgprojectsrefept0015771",1
"httpsgtrukriorgprojectsrefept0016311",1
"httpsgtrukriorgprojectsrefept0017711",1
"httpsgtrukriorgprojectsrefept0041501",1
"httpsgtrukriorgprojectsrefept0041771",1
"httpsgtrukriorgprojectsrefept0042741",1
"httpsgtrukriorgprojectsrefept0050761",1
"httpsgtrukriorgprojectsrefept0065441",1
"httpsgtrukriorgprojectsrefept0093651",1
"httpsgtrukriorgprojectsrefept00939x1",1
"httpsgtrukriorgprojectsrefept0115051",1
"httpsgtrukriorgprojectsrefept01167x1",1
"httpsgtrukriorgprojectsrefept0118661",1
"httpsgtrukriorgprojectsrefept0124551",1
"httpsgtrukriorgprojectsrefept0126921",1
"httpsgtrukriorgprojectsrefept0130011",1
"httpsgtrukriorgprojectsrefept0130441",1
"httpsgtrukriorgprojectsrefept0142881",1
"httpsgtrukriorgprojectsrefept0147091",1
"httpsgtrukriorgprojectsrefept01525x1",1
"httpsgtrukriorgprojectsrefept0153731",1
"httpsgtrukriorgprojectsrefept0154461",1
"httpsgtrukriorgprojectsrefept0155351",1
"httpsgtrukriorgprojectsrefept0179611",1
"httpsgtrukriorgprojectsrefept0179881",1
"httpsgtrukriorgprojectsrefept0185181",1
"httpsgtrukriorgprojectsrefept0185421",1
"httpsgtrukriorgprojectsrefept0190181",1
"httpsgtrukriorgprojectsrefept0196031",1
"httpsgtrukriorgprojectsrefept0197511",1
"httpsgtrukriorgprojectsrefept0209031",1
"httpsgtrukriorgprojectsrefept0215351",1
"httpsgtrukriorgprojectsrefept0229301",1
"httpsgtrukriorgprojectsrefept0235541",1
"httpsgtrukriorgprojectsrefept0248441",1
"httpsgtrukriorgprojectsrefept0251901",1
"httpsgtrukriorgprojectsrefept0255221",1
"httpsgtrukriorgprojectsrefept0260221",1
"httpsgtrukriorgprojectsrefept0266931",1
"httpsgtrukriorgprojectsrefept0267821",1
"httpsgtrukriorgprojectsrefept0270611",1
"httpsgtrukriorgprojectsrefept0271341",1
"httpsgtrukriorgprojectsrefept0280171",1
"httpsgtrukriorgprojectsrefept0282701",1
"httpsgtrukriorgprojectsrefept0284241",1
"httpsgtrukriorgprojectsrefept0307391",1
"httpsgtrukriorgprojectsrefept0310181",1
"httpsgtrukriorgprojectsrefept0334601",1
"httpsgtrukriorgprojectsrefept5174461",1
"httpsgtrukriorgprojectsrefept5176891",1
"httpsgtrukriorgprojectsrefept5177931",1
"httpsgtrukriorgprojectsrefept5181281",1
"httpsgtrukriorgprojectsrefepv0001521",1
"httpsgtrukriorgprojectsrefepv0002171",1
"httpsgtrukriorgprojectsrefepv0015071",1
"httpsgtrukriorgprojectsrefepv0017521",1
"httpsgtrukriorgprojectsrefepv0023331",1
"httpsgtrukriorgprojectsrefepv0024141",1
"httpsgtrukriorgprojectsrefepv0026351",1
"httpsgtrukriorgprojectsrefepv0048671",1
"httpsgtrukriorgprojectsrefepv0066731",1
"httpsgtrukriorgprojectsrefepv0074591",1
"httpsgtrukriorgprojectsrefepv0076371",1
"httpsgtrukriorgprojectsrefepv00767x1",1
"httpsgtrukriorgprojectsrefepv0076881",1
"httpsgtrukriorgprojectsrefepv0077181",1
"httpsgtrukriorgprojectsrefepv00817x1",1
"httpsgtrukriorgprojectsrefepv0090281",1
"httpsgtrukriorgprojectsrefepv0090441",1
"httpsgtrukriorgprojectsrefepv0095161",1
"httpsgtrukriorgprojectsrefepv0105731",1
"httpsgtrukriorgprojectsrefepv0113401",1
"httpsgtrukriorgprojectsrefepv0118041",1
"httpsgtrukriorgprojectsrefepv0118631",1
"httpsgtrukriorgprojectsrefepv0127971",1
"httpsgtrukriorgprojectsrefepv0144391",1
"httpsgtrukriorgprojectsrefepv0259611",1
"httpsgtrukriorgprojectsrefepv0277431",1
"httpsgtrukriorgprojectsrefepv0281971",1
"httpsgtrukriorgprojectsrefepv0284991",1
"httpsgtrukriorgprojectsrefepv0290881",1
"httpsgtrukriorgprojectsrefepv0299401",1
"httpsgtrukriorgprojectsrefepv0320031",1
"httpsgtrukriorgprojectsrefepv0336701",1
"httpsgtrukriorgprojectsrefepv0339801",1
"httpsgtrukriorgprojectsrefepv0340651",1
"httpsgtrukriorgprojectsrefepv0341541",1
"httpsgtrukriorgprojectsrefepv0345021",1
"httpsgtrukriorgprojectsrefepv0347661",1
"httpsgtrukriorgprojectsrefepv0354951",1
"httpsgtrukriorgprojectsrefepv0356731",1
"httpsgtrukriorgprojectsrefepv0357381",1
"httpsgtrukriorgprojectsrefepv0361061",1
"httpsgtrukriorgprojectsrefepv0366021",1
"httpsgtrukriorgprojectsrefepv0368741",1
"httpsgtrukriorgprojectsrefepv0377651",1
"httpsgtrukriorgprojectsrefepv0385161",1
"httpsgtrukriorgprojectsrefepv0414521",1
"httpsgtrukriorgprojectsrefepv0434631",1
"httpsgtrukriorgprojectsrefepv0443971",1
"httpsgtrukriorgprojectsrefepv0466591",1
"httpsgtrukriorgprojectsrefepv04687x1",1
"httpsgtrukriorgprojectsrefepv0473291",1
"httpsgtrukriorgprojectsrefepv0476041",1
"httpsgtrukriorgprojectsrefepv0477441",1
"httpsgtrukriorgprojectsrefepv0479141",1
"httpsgtrukriorgprojectsrefepv0481391",1
"httpsgtrukriorgprojectsrefepv0482441",1
"httpsgtrukriorgprojectsrefepv0484061",1
"httpsgtrukriorgprojectsrefepv0484731",1
"httpsgtrukriorgprojectsrefepv0485541",1
"httpsgtrukriorgprojectsrefepv0486351",1
"httpsgtrukriorgprojectsrefepv0489451",1
"httpsgtrukriorgprojectsrefepv0492401",1
"httpsgtrukriorgprojectsrefepv0494881",1
"httpsgtrukriorgprojectsrefepv0505401",1
"httpsgtrukriorgprojectsrefepv0507881",1
"httpsgtrukriorgprojectsrefepv0509661",1
"httpsgtrukriorgprojectsrefepv0529771",1
"httpsgtrukriorgprojectsrefepv05337x1",1
"httpsgtrukriorgprojectsrefepv0539731",1
"httpsgtrukriorgprojectsrefepv05399x1",1
"httpsgtrukriorgprojectsrefepv0555931",1
"httpsgtrukriorgprojectsrefepv05564x1",1
"httpsgtrukriorgprojectsrefepv0557201",1
"httpsgtrukriorgprojectsrefepv0565221",1
"httpsgtrukriorgprojectsrefepv0571381",1
"httpsgtrukriorgprojectsrefepv0604221",1
"httpsgtrukriorgprojectsrefepv0617391",1
"httpsgtrukriorgprojectsrefepv0626891",1
"httpsgtrukriorgprojectsrefepv5196501",1
"httpsgtrukriorgprojectsrefepv5197411",1
"httpsgtrukriorgprojectsrefepv5199351",1
"httpsgtrukriorgprojectsrefepv5200071",1
"httpsgtrukriorgprojectsrefepv5200931",1
"httpsgtrukriorgprojectsrefepv5201351",1
"httpsgtrukriorgprojectsrefepv5202021",1
"httpsgtrukriorgprojectsrefepv5202261",1
"httpsgtrukriorgprojectsrefepw0006521",1
"httpsgtrukriorgprojectsrefepw0009701",1
"httpsgtrukriorgprojectsrefepw0010201",1
"httpsgtrukriorgprojectsrefepw0019771",1
"httpsgtrukriorgprojectsrefepw0027521",1
"httpsgtrukriorgprojectsrefepw0028171",1
"httpsgtrukriorgprojectsrefepw0029141",1
"httpsgtrukriorgprojectsrefepw0031391",1
"httpsgtrukriorgprojectsrefepw0032521",1
"httpsgtrukriorgprojectsrefepw0033331",1
"httpsgtrukriorgprojectsrefepw0035971",1
"httpsgtrukriorgprojectsrefepw0037161",1
"httpsgtrukriorgprojectsrefepw0037591",1
"httpsgtrukriorgprojectsrefepw0047471",1
"httpsgtrukriorgprojectsrefepw0050181",1
"httpsgtrukriorgprojectsrefepw0055731",1
"httpsgtrukriorgprojectsrefepw0060491",1
"httpsgtrukriorgprojectsrefepw0062351",1
"httpsgtrukriorgprojectsrefepw0098031",1
"httpsgtrukriorgprojectsrefepw0107631",1
"httpsgtrukriorgprojectsrefepw0108521",1
"httpsgtrukriorgprojectsrefepw0113441",1
"httpsgtrukriorgprojectsrefepw0116971",1
"httpsgtrukriorgprojectsrefepw0123161",1
"httpsgtrukriorgprojectsrefepw0147501",1
"httpsgtrukriorgprojectsrefepw0155521",1
"httpsgtrukriorgprojectsrefepw0156411",1
"httpsgtrukriorgprojectsrefepw01565x1",1
"httpsgtrukriorgprojectsrefepw0158031",1
"httpsgtrukriorgprojectsrefepw0164861",1
"httpsgtrukriorgprojectsrefepw0207931",1
"httpsgtrukriorgprojectsrefepw0208071",1
"httpsgtrukriorgprojectsrefepw0222141",1
"httpsgtrukriorgprojectsrefepw0225671",1
"httpsgtrukriorgprojectsrefepw0232021",1
"httpsgtrukriorgprojectsrefepw0246591",1
"httpsgtrukriorgprojectsrefepw0254931",1
"httpsgtrukriorgprojectsrefepw0262521",1
"httpsgtrukriorgprojectsrefepw0266351",1
"httpsgtrukriorgprojectsrefepw0269451",1
"httpsgtrukriorgprojectsrefepw0275691",1
"httpsgtrukriorgprojectsrefepw0279411",1
"httpsgtrukriorgprojectsrefepw0283441",1
"httpsgtrukriorgprojectsrefepw0290651",1
"httpsgtrukriorgprojectsrefepw0295451",1
"httpsgtrukriorgprojectsrefepw0295881",1
"httpsgtrukriorgprojectsrefepw0323411",1
"httpsgtrukriorgprojectsrefepw03235x1",1
"httpsgtrukriorgprojectsrefepw0331351",1
"httpsgtrukriorgprojectsrefepw0334881",1
"httpsgtrukriorgprojectsrefepw0337711",1
"httpsgtrukriorgprojectsrefepw03445x1",1
"httpsgtrukriorgprojectsrefepw0350301",1
"httpsgtrukriorgprojectsrefepw0350811",1
"httpsgtrukriorgprojectsrefepw03509x1",1
"httpsgtrukriorgprojectsrefepw0355881",1
"httpsgtrukriorgprojectsrefepw0357821",1
"httpsgtrukriorgprojectsrefepw0357901",1
"httpsgtrukriorgprojectsrefepw0364521",1
"httpsgtrukriorgprojectsrefepw5220041",1
"httpsgtrukriorgprojectsrefepw5220281",1
"httpsgtrukriorgprojectsrefepw5220901",1
"httpsgtrukriorgprojectsrefepw5221931",1
"httpsgtrukriorgprojectsrefepw5223021",1
"httpsgtrukriorgprojectsrefepw52265x1",1
"httpsgtrukriorgprojectsrefepw5226731",1
"httpsgtrukriorgprojectsrefepw52377x1",1
"httpsgtrukriorgprojectsrefepw5237931",1
"httpsgtrukriorgprojectsrefepw5238351",1
"httpsgtrukriorgprojectsrefepw5239381",1
"httpsgtrukriorgprojectsrefepw5240861",1
"httpsgtrukriorgprojectsrefepw5241161",1
"httpsgtrukriorgprojectsrefepx0007881",1
"httpsgtrukriorgprojectsrefepx0116741",1
"httpsgtrukriorgprojectsrefepx0140881",1
"httpsgtrukriorgprojectsrefepx0161881",1
"httpsgtrukriorgprojectsrefepx0171331",1
"httpsgtrukriorgprojectsrefepx0177451",1
"httpsgtrukriorgprojectsrefepx0184661",1
"httpsgtrukriorgprojectsrefepx0209401",1
"httpsgtrukriorgprojectsrefepx0210411",1
"httpsgtrukriorgprojectsrefepx02105x1",1
"httpsgtrukriorgprojectsrefepx0210681",1
"httpsgtrukriorgprojectsrefepx0211731",1
"httpsgtrukriorgprojectsrefepx0216611",1
"httpsgtrukriorgprojectsrefepx0217931",1
"httpsgtrukriorgprojectsrefepx0225281",1
"httpsgtrukriorgprojectsrefepx02363x1",1
"httpsgtrukriorgprojectsrefepx0237611",1
"httpsgtrukriorgprojectsrefepx0246951",1
"httpsgtrukriorgprojectsrefepx0247761",1
"httpsgtrukriorgprojectsrefepx0258611",1
"httpsgtrukriorgprojectsrefepx0259181",1
"httpsgtrukriorgprojectsrefepx0260351",1
"httpsgtrukriorgprojectsrefepx0272521",1
"httpsgtrukriorgprojectsrefepx0302611",1
"httpsgtrukriorgprojectsrefepx0307921",1
"httpsgtrukriorgprojectsrefepx0308141",1
"httpsgtrukriorgprojectsrefepx0319771",1
"httpsgtrukriorgprojectsrefepx0345261",1
"httpsgtrukriorgprojectsrefepx0346661",1
"httpsgtrukriorgprojectsrefepx03478x1",1
"httpsgtrukriorgprojectsrefepx0348281",1
"httpsgtrukriorgprojectsrefepx0348951",1
"httpsgtrukriorgprojectsrefepx0350931",1
"httpsgtrukriorgprojectsrefepx0351071",1
"httpsgtrukriorgprojectsrefepx0352201",1
"httpsgtrukriorgprojectsrefepx0359051",1
"httpsgtrukriorgprojectsrefepx0363591",1
"httpsgtrukriorgprojectsrefepx0386611",1
"httpsgtrukriorgprojectsrefepx03867x1",1
"httpsgtrukriorgprojectsrefepx0394041",1
"httpsgtrukriorgprojectsrefepx0395521",1
"httpsgtrukriorgprojectsrefepx5247971",1
"httpsgtrukriorgprojectsrefepx5248761",1
"httpsgtrukriorgprojectsrefesn0183891",1
"httpsgtrukriorgprojectsrefesn01877x1",1
"httpsgtrukriorgprojectsrefesp0006731",1
"httpsgtrukriorgprojectsrefesp0080381",1
"httpsgtrukriorgprojectsrefesp0081941",1
"httpsgtrukriorgprojectsrefesp0105391",1
"httpsgtrukriorgprojectsrefesp01061x1",1
"httpsgtrukriorgprojectsrefesp0108731",1
"httpsgtrukriorgprojectsrefesr0032541",1
"httpsgtrukriorgprojectsrefesr0048381",1
"httpsgtrukriorgprojectsrefesr0054191",1
"httpsgtrukriorgprojectsrefesr0089061",1
"httpsgtrukriorgprojectsrefesr5010501",1
"httpsgtrukriorgprojectsrefess0014171",1
"httpsgtrukriorgprojectsrefess0025881",1
"httpsgtrukriorgprojectsrefess0042971",1
"httpsgtrukriorgprojectsrefess0054391",1
"httpsgtrukriorgprojectsrefess0071051",1
"httpsgtrukriorgprojectsrefess0097521",1
"httpsgtrukriorgprojectsrefess0099651",1
"httpsgtrukriorgprojectsrefess0107341",1
"httpsgtrukriorgprojectsrefess0111611",1
"httpsgtrukriorgprojectsrefess0114201",1
"httpsgtrukriorgprojectsrefess0122221",1
"httpsgtrukriorgprojectsrefess0124351",1
"httpsgtrukriorgprojectsrefess0168051",1
"httpsgtrukriorgprojectsrefest0003761",1
"httpsgtrukriorgprojectsrefest00049x1",1
"httpsgtrukriorgprojectsrefest0014881",1
"httpsgtrukriorgprojectsrefest0015501",1
"httpsgtrukriorgprojectsrefest00259x1",1
"httpsgtrukriorgprojectsrefest0031971",1
"httpsgtrukriorgprojectsrefest0037311",1
"httpsgtrukriorgprojectsrefest0038201",1
"httpsgtrukriorgprojectsrefest0041181",1
"httpsgtrukriorgprojectsrefest0049591",1
"httpsgtrukriorgprojectsrefest0062931",1
"httpsgtrukriorgprojectsrefest0075591",1
"httpsgtrukriorgprojectsrefest0081051",1
"httpsgtrukriorgprojectsrefest0084661",1
"httpsgtrukriorgprojectsrefest0085711",1
"httpsgtrukriorgprojectsrefest0123821",1
"httpsgtrukriorgprojectsrefest0144311",1
"httpsgtrukriorgprojectsrefest0153141",1
"httpsgtrukriorgprojectsrefest0157481",1
"httpsgtrukriorgprojectsrefest0166711",1
"httpsgtrukriorgprojectsrefest5018521",1
"httpsgtrukriorgprojectsrefest5018761",1
"httpsgtrukriorgprojectsrefest5018881",1
"httpsgtrukriorgprojectsrefest5020171",1
"httpsgtrukriorgprojectsrefesv0000711",1
"httpsgtrukriorgprojectsrefesv0011241",1
"httpsgtrukriorgprojectsrefesv0024651",1
"httpsgtrukriorgprojectsrefesv0024731",1
"httpsgtrukriorgprojectsrefesv0032911",1
"httpsgtrukriorgprojectsrefesv0034881",1
"httpsgtrukriorgprojectsrefesv0035261",1
"httpsgtrukriorgprojectsrefesv0037041",1
"httpsgtrukriorgprojectsrefesv0043281",1
"httpsgtrukriorgprojectsrefesv0045141",1
"httpsgtrukriorgprojectsrefesv0045491",1
"httpsgtrukriorgprojectsrefesv0045811",1
"httpsgtrukriorgprojectsrefesv0048911",1
"httpsgtrukriorgprojectsrefesv0063631",1
"httpsgtrukriorgprojectsrefesv0064521",1
"httpsgtrukriorgprojectsrefesv0066811",1
"httpsgtrukriorgprojectsrefesv0071651",1
"httpsgtrukriorgprojectsrefesv0077341",1
"httpsgtrukriorgprojectsrefesv0082691",1
"httpsgtrukriorgprojectsrefesv0098261",1
"httpsgtrukriorgprojectsrefesv0098931",1
"httpsgtrukriorgprojectsrefesv0100771",1
"httpsgtrukriorgprojectsrefesv0104921",1
"httpsgtrukriorgprojectsrefesv01109x1",1
"httpsgtrukriorgprojectsrefesv0117311",1
"httpsgtrukriorgprojectsrefesv0122071",1
"httpsgtrukriorgprojectsrefesv0127031",1
"httpsgtrukriorgprojectsrefesv0131141",1
"httpsgtrukriorgprojectsrefesv0136101",1
"httpsgtrukriorgprojectsrefesv01367x1",1
"httpsgtrukriorgprojectsrefesv0137421",1
"httpsgtrukriorgprojectsrefesv0156051",1
"httpsgtrukriorgprojectsrefesv0157371",1
"httpsgtrukriorgprojectsrefesv0157451",1
"httpsgtrukriorgprojectsrefesv0157881",1
"httpsgtrukriorgprojectsrefesv0162451",1
"httpsgtrukriorgprojectsrefesv0169461",1
"httpsgtrukriorgprojectsrefesv0169701",1
"httpsgtrukriorgprojectsrefesv0173141",1
"httpsgtrukriorgprojectsrefesv0175511",1
"httpsgtrukriorgprojectsrefesw0002021",1
"httpsgtrukriorgprojectsrefesw0005121",1
"httpsgtrukriorgprojectsrefesw0005201",1
"httpsgtrukriorgprojectsrefesw0007331",1
"httpsgtrukriorgprojectsrefesw0007761",1
"httpsgtrukriorgprojectsrefesw0008491",1
"httpsgtrukriorgprojectsrefesw00089x1",1
"httpsgtrukriorgprojectsrefesw0009891",1
"httpsgtrukriorgprojectsrefesw0011521",1
"httpsgtrukriorgprojectsrefesw0012411",1
"httpsgtrukriorgprojectsrefesw0013061",1
"httpsgtrukriorgprojectsrefesw0013731",1
"httpsgtrukriorgprojectsrefesw0013811",1
"httpsgtrukriorgprojectsrefesw0015351",1
"httpsgtrukriorgprojectsrefesw0016831",1
"httpsgtrukriorgprojectsrefesw0019931",1
"httpsgtrukriorgprojectsrefesw0026201",1
"httpsgtrukriorgprojectsrefesw0033761",1
"httpsgtrukriorgprojectsrefesw0034731",1
"httpsgtrukriorgprojectsrefesw0039451",1
"httpsgtrukriorgprojectsrefesw0046821",1
"httpsgtrukriorgprojectsrefesw0053011",1
"httpsgtrukriorgprojectsrefesw0055221",1
"httpsgtrukriorgprojectsrefesw0056461",1
"httpsgtrukriorgprojectsrefesw0057351",1
"httpsgtrukriorgprojectsrefesw0059051",1
"httpsgtrukriorgprojectsrefesw0060301",1
"httpsgtrukriorgprojectsrefesw0063911",1
"httpsgtrukriorgprojectsrefesw00657x1",1
"httpsgtrukriorgprojectsrefesw0068041",1
"httpsgtrukriorgprojectsrefesw0070611",1
"httpsgtrukriorgprojectsrefesw0070881",1
"httpsgtrukriorgprojectsrefesw0071261",1
"httpsgtrukriorgprojectsrefesw0071931",1
"httpsgtrukriorgprojectsrefesw0075841",1
"httpsgtrukriorgprojectsrefesw0076141",1
"httpsgtrukriorgprojectsrefesw0078351",1
"httpsgtrukriorgprojectsrefesw0081221",1
"httpsgtrukriorgprojectsrefesw0083351",1
"httpsgtrukriorgprojectsrefesw0087261",1
"httpsgtrukriorgprojectsrefesw0104881",1
"httpsgtrukriorgprojectsrefesw0107041",1
"httpsgtrukriorgprojectsrefesw0115301",1
"httpsgtrukriorgprojectsrefesw0122861",1
"httpsgtrukriorgprojectsrefesw0125881",1
"httpsgtrukriorgprojectsrefesw0126501",1
"httpsgtrukriorgprojectsrefesw0126771",1
"httpsgtrukriorgprojectsrefesw0128711",1
"httpsgtrukriorgprojectsrefesw0131931",1
"httpsgtrukriorgprojectsrefesx0002141",1
"httpsgtrukriorgprojectsrefesx0005161",1
"httpsgtrukriorgprojectsrefesx0007881",1
"httpsgtrukriorgprojectsrefesx00127x1",1
"httpsgtrukriorgprojectsrefesx0012881",1
"httpsgtrukriorgprojectsrefesx0025001",1
"httpsgtrukriorgprojectsrefesx0054451",1
"httpsgtrukriorgprojectsrefesx0054881",1
"httpsgtrukriorgprojectsrefesx0055931",1
"httpsgtrukriorgprojectsrefesx0062041",1
"httpsgtrukriorgprojectsrefesx0062711",1
"httpsgtrukriorgprojectsrefesx0063521",1
"httpsgtrukriorgprojectsrefesx0065731",1
"httpsgtrukriorgprojectsrefesx0066971",1
"httpsgtrukriorgprojectsrefesx0067351",1
"httpsgtrukriorgprojectsrefesx0069051",1
"httpsgtrukriorgprojectsrefesx0077661",1
"httpsgtrukriorgprojectsrefesx0079521",1
"httpsgtrukriorgprojectsrefesx0080451",1
"httpsgtrukriorgprojectsrefesx0082311",1
"httpsgtrukriorgprojectsrefesx0083041",1
"httpsgtrukriorgprojectsrefesx0135021",1
"httpsgtrukriorgprojectsrefesx0140881",1
"httpsgtrukriorgprojectsrefmrl01629x1",1
"httpsgtrukriorgprojectsrefmrm0044221",1
"httpsgtrukriorgprojectsrefmrn0061351",1
"httpsgtrukriorgprojectsrefmrn0092581",1
"httpsgtrukriorgprojectsrefmrn0134331",1
"httpsgtrukriorgprojectsrefmrn0137001",1
"httpsgtrukriorgprojectsrefmrn0203401",1
"httpsgtrukriorgprojectsrefmrn0259891",1
"httpsgtrukriorgprojectsrefmrn0299091",1
"httpsgtrukriorgprojectsrefmrn0301171",1
"httpsgtrukriorgprojectsrefmrp0088521",1
"httpsgtrukriorgprojectsrefmrp0103931",1
"httpsgtrukriorgprojectsrefmrp0158591",1
"httpsgtrukriorgprojectsrefmrp0165021",1
"httpsgtrukriorgprojectsrefmrp0165881",1
"httpsgtrukriorgprojectsrefmrp0189201",1
"httpsgtrukriorgprojectsrefmrp0191881",1
"httpsgtrukriorgprojectsrefmrp0256411",1
"httpsgtrukriorgprojectsrefmrp0262651",1
"httpsgtrukriorgprojectsrefmrp0269071",1
"httpsgtrukriorgprojectsrefmrr0016931",1
"httpsgtrukriorgprojectsrefmrr0092521",1
"httpsgtrukriorgprojectsrefmrr0093411",1
"httpsgtrukriorgprojectsrefmrr0134891",1
"httpsgtrukriorgprojectsrefmrr0155891",1
"httpsgtrukriorgprojectsrefmrr0156351",1
"httpsgtrukriorgprojectsrefmrr0175491",1
"httpsgtrukriorgprojectsrefmrr0206711",1
"httpsgtrukriorgprojectsrefmrr0209731",1
"httpsgtrukriorgprojectsrefmrr0222161",1
"httpsgtrukriorgprojectsrefmrr02524x1",1
"httpsgtrukriorgprojectsrefmrr0255761",1
"httpsgtrukriorgprojectsrefmrr0256651",1
"httpsgtrukriorgprojectsrefmrr0264161",1
"httpsgtrukriorgprojectsrefmrr5022731",1
"httpsgtrukriorgprojectsrefmrs0008521",1
"httpsgtrukriorgprojectsrefmrs0015301",1
"httpsgtrukriorgprojectsrefmrs0032071",1
"httpsgtrukriorgprojectsrefmrs0053071",1
"httpsgtrukriorgprojectsrefmrs0094501",1
"httpsgtrukriorgprojectsrefmrs0096201",1
"httpsgtrukriorgprojectsrefmrs0112771",1
"httpsgtrukriorgprojectsrefmrs0113071",1
"httpsgtrukriorgprojectsrefmrs01134x1",1
"httpsgtrukriorgprojectsrefmrs0136011",1
"httpsgtrukriorgprojectsrefmrs0154181",1
"httpsgtrukriorgprojectsrefmrs0154931",1
"httpsgtrukriorgprojectsrefmrs0155661",1
"httpsgtrukriorgprojectsrefmrs0169611",1
"httpsgtrukriorgprojectsrefmrs0172161",1
"httpsgtrukriorgprojectsrefmrs0197901",1
"httpsgtrukriorgprojectsrefmrs0214691",1
"httpsgtrukriorgprojectsrefmrs0216201",1
"httpsgtrukriorgprojectsrefmrs0234021",1
"httpsgtrukriorgprojectsrefmrs0235931",1
"httpsgtrukriorgprojectsrefmrs0260881",1
"httpsgtrukriorgprojectsrefmrs0261851",1
"httpsgtrukriorgprojectsrefmrs0261931",1
"httpsgtrukriorgprojectsrefmrs0315451",1
"httpsgtrukriorgprojectsrefmrs0337931",1
"httpsgtrukriorgprojectsrefmrs0344201",1
"httpsgtrukriorgprojectsrefmrs03465x1",1
"httpsgtrukriorgprojectsrefmrs0346761",1
